original_index,text_column,text,negative,neutral,positive,sentiment,date,year,month
179,Article,Openai Said To Be In Talks To Buy Windsurf For About 3 Billion,0.09022755175828934,0.009588062763214111,0.9001844525337219,positive,2025-04-16,2025,4
180,Article,Perplexity In Talks To Integrate Assistant Into Samsung Motorola Phones,0.10623807460069656,0.019567091017961502,0.874194860458374,positive,2025-04-16,2025,4
181,Article,Us Push To Rival China S Humanoid Robots Undercut By Trump S Trade War,0.8642198443412781,0.0891183465719223,0.04666177183389664,negative,2025-04-16,2025,4
182,Article,Fortress Edgefocus Commit 3 2 Billion For Sofi Personal Loans,0.08490235358476639,0.011536900885403156,0.9035606980323792,positive,2025-04-17,2025,4
183,Article,Gas Pipeline Billionaire Kinder Dismisses Tariff Ai Concerns,0.06471160054206848,0.6374755501747131,0.2978127896785736,neutral,2025-04-17,2025,4
184,Article,Google S Ai Overviews Echo Anti Abortion Messaging Report Finds,0.024434134364128113,0.14403128623962402,0.8315345644950867,positive,2025-04-17,2025,4
185,Article,Nvidia Ceo Visits Beijing After Us Bars Ai Chip Sales To China,0.11678644269704819,0.05597345530986786,0.8272400498390198,positive,2025-04-17,2025,4
186,Article,Popular Ai Ranking Website Chatbot Arena Is Becoming A Real Company,0.07337593287229538,0.018384335562586784,0.9082396626472473,positive,2025-04-17,2025,4
187,Article,Tsmc S Profit Beat Estimates In Sign Of Pre Tariffs Order Rush,0.9421236515045166,0.03173152729868889,0.026144899427890778,negative,2025-04-17,2025,4
188,Article,Uae Sees Progress On Ai Chips Access After 1 4 Trillion Pledge,0.9351614713668823,0.010570776648819447,0.05426781252026558,negative,2025-04-18,2025,4
189,Article,Zuckerberg Dimon Are Among Top Sellers Ahead Of Tariff Stock Rout,0.2656046748161316,0.017122402787208557,0.7172728776931763,positive,2025-04-20,2025,4
190,Article,Adani To Grow Data Center Investment By 10 Billion On Ai Demand,0.880400538444519,0.007185331545770168,0.11241410672664642,negative,2025-04-21,2025,4
191,Article,Big Law Firms Caving To Trump Leaves Students Saddled With Debt Conflicted,0.011380293406546116,0.9528167247772217,0.03580303117632866,neutral,2025-04-21,2025,4
192,Article,Google Paid Samsung Enormous Sums For Gemini Ai App Installs,0.46263009309768677,0.17828720808029175,0.3590826988220215,neutral,2025-04-21,2025,4
193,Article,Nvidia Ceo Lobbies Japan For More Power Data Centers To Fuel Ai,0.16737312078475952,0.057706717401742935,0.7749201059341431,positive,2025-04-21,2025,4
194,Article,Tsmc Warns Of Limits Of Ability To Keep Its Ai Chips From China,0.0295388363301754,0.8637391924858093,0.10672203451395035,neutral,2025-04-21,2025,4
195,Article,Ai Floods Amazon With Strange Political Books Before Canadian Election,0.02833935245871544,0.24949005246162415,0.7221705913543701,positive,2025-04-22,2025,4
196,Article,Chatgpt Chief Calls Search Crucial For Openai In Google Trial,0.1489192247390747,0.012526491656899452,0.838554322719574,positive,2025-04-22,2025,4
197,Article,Google Vp Says Motorola Phones To Add Perplexity Microsoft Ai,0.0714668333530426,0.05877665802836418,0.8697564601898193,positive,2025-04-22,2025,4
198,Article,Is Tesla In Trouble Why Tsla Stock Price And Sales Are Falling,0.03164634108543396,0.6613940000534058,0.3069596290588379,neutral,2025-04-22,2025,4
199,Article,Openai Would Buy Google S Chrome Browser Chatgpt Chief Says,0.07746272534132004,0.009929530322551727,0.912607729434967,positive,2025-04-22,2025,4
200,Article,Sam Altman To Step Down As Chairman Of Nuclear Startup Oklo,0.016071742400527,0.5251262187957764,0.45880207419395447,neutral,2025-04-22,2025,4
201,Article,Sumitomo Sbi Holdings To Take Stakes In Vietnam S Fpt Ai Unit,0.03962893784046173,0.015889598056674004,0.9444814920425415,positive,2025-04-22,2025,4
202,Article,Tesla Signals Caution Says It Will Revisit 2025 Growth Outlook,0.13669227063655853,0.03314536437392235,0.8301623463630676,positive,2025-04-22,2025,4
203,Article,Uk Ai Startup Wayve Makes Japan Debut After Nissan Partnership,0.1580277532339096,0.0547405481338501,0.7872316837310791,positive,2025-04-22,2025,4
204,Article,Aqr Bets On Machine Learning As Cliff Asness Becomes Ai Believer,0.09865440428256989,0.03836598992347717,0.8629795908927917,positive,2025-04-23,2025,4
205,Article,Nvidia Supplier Sk Hynix S Earnings Beat Estimates On Ai Boom,0.9402603507041931,0.026401113718748093,0.03333849832415581,negative,2025-04-23,2025,4
206,Article,Perplexity Executive Says Google Blocked Motorola S Use Of Ai Assistant,0.026327939704060555,0.7755511403083801,0.1981208771467209,neutral,2025-04-23,2025,4
207,Article,Short Selling Of Sk Hynix Surges To Record On Trade Ai Concerns,0.8546960353851318,0.06267601996660233,0.08262795209884644,negative,2025-04-23,2025,4
208,Article,Sk Hynix Likely Unseated Samsung As Dram Leader With Ai Boost,0.2097758799791336,0.03689954802393913,0.753324568271637,positive,2025-04-23,2025,4
209,Article,Trump To Sign Executive Order To Bolster Ai Education Workforce,0.748420000076294,0.029079219326376915,0.2225007861852646,negative,2025-04-23,2025,4
210,Article,Tsmc S Cutting Edge A14 Chip Tech To Start Production In 2028,0.4082408845424652,0.00856203492730856,0.5831969976425171,positive,2025-04-23,2025,4
211,Article,Uk S New Child Safety Rules Set To Challenge Porn Posts On X,0.06325165182352066,0.08797410130500793,0.848774254322052,positive,2025-04-23,2025,4
212,Article,Ai Takes On Cobol In Fight To Fix World S Aging Computer Code,0.09667947143316269,0.06481297314167023,0.8385075330734253,positive,2025-04-24,2025,4
213,Article,Alphabet Earnings Beat Estimates On Google Search Advertising,0.8961353898048401,0.02837727963924408,0.07548731565475464,negative,2025-04-24,2025,4
214,Article,Apple To Strip Secret Robotics Unit From Ai Chief Weeks After Moving Siri,0.021802006289362907,0.37143564224243164,0.6067623496055603,positive,2025-04-24,2025,4
215,Article,Databricks To Hire Hundreds In India To Accelerate Ai Boom,0.7237731218338013,0.01227391604334116,0.26395294070243835,negative,2025-04-24,2025,4
216,Article,Fortress Backs Dataminr With 100 Million Convertible Bond Deal,0.2569718062877655,0.012151146307587624,0.7308771014213562,positive,2025-04-24,2025,4
217,Article,India It Firms Tap Ai To Fuel Sales Growth With Fewer New Staff,0.7526666522026062,0.01905975304543972,0.2282736897468567,negative,2025-04-24,2025,4
218,Article,New Financials From Musk S X Debt Sale Show Changing Company,0.05265503749251366,0.07957786321640015,0.8677670955657959,positive,2025-04-24,2025,4
219,Article,China S Baidu Upgrades Ernie Ai Models And Slashes Prices,0.14280039072036743,0.7066646218299866,0.15053491294384003,neutral,2025-04-25,2025,4
220,Article,Chinese Ai Startup Manus Scores Funding At 500 Million Value,0.21949881315231323,0.011876354925334454,0.7686247825622559,positive,2025-04-25,2025,4
221,Article,Microsoft Is Releasing Windows Recall Tool After Security Fixes,0.027424857020378113,0.2887463867664337,0.6838287711143494,positive,2025-04-25,2025,4
222,Article,Microsoft To Contract Out More Software Selling In The Age Of Ai,0.521906852722168,0.017627304419875145,0.46046578884124756,negative,2025-04-25,2025,4
223,Article,Reid Hoffman Says Tariffs Spending Cuts Could Hurt Us Ai Lead,0.02424158714711666,0.9490501880645752,0.02670820616185665,neutral,2025-04-25,2025,4
224,Article,Trump Administration Pressures Europe To Reject Ai Rulebook,0.02757936529815197,0.7841681241989136,0.18825247883796692,neutral,2025-04-25,2025,4
225,Article,Elon Musk S Xai Holdings Is In Discussions To Raise 20 Billion,0.10917853564023972,0.009219568222761154,0.8816019296646118,positive,2025-04-26,2025,4
226,Article,Huawei Set To Test Powerful Ai Chip To Rival Nvidia S Wsj Says,0.8628032207489014,0.007479917723685503,0.12971679866313934,negative,2025-04-27,2025,4
227,Article,Alibaba Rolls Out Latest Flagship Ai Model In Post Deepseek Race,0.26583731174468994,0.007628267630934715,0.7265344262123108,positive,2025-04-28,2025,4
228,Article,Coreweave Rival Nscale Seeks Bytedance Deal And 2 7 Billion In Debt And Equity,0.2572050094604492,0.008342433720827103,0.734452486038208,positive,2025-04-28,2025,4
229,Article,Deepfake Revenge Porn Bill Passed By Congress Goes To Trump,0.11419811099767685,0.022939706221222878,0.8628621697425842,positive,2025-04-28,2025,4
230,Article,Openai Lets Users Go Shopping With Chatgpt,0.0617445707321167,0.011743171140551567,0.9265123009681702,positive,2025-04-28,2025,4
231,Article,Private Equity Firms Target European Defense Industry Assets,0.06915447115898132,0.011246654205024242,0.9195988178253174,positive,2025-04-28,2025,4
232,Article,Singapore Seeks Drug Concessions In Us Tariff Talks St Says,0.8723800778388977,0.01901097036898136,0.10860901325941086,negative,2025-04-28,2025,4
233,Article,Ups In Talks With Startup Figure Ai To Deploy Humanoid Robots,0.4596477150917053,0.010414939373731613,0.5299373269081116,positive,2025-04-28,2025,4
234,Article,Axel Springer Overhauls Supervisory Board As It Completes Split,0.020566852763295174,0.8429985642433167,0.13643454015254974,neutral,2025-04-29,2025,4
235,Article,Doj Google Antitrust Case Wraps With Generative Ai In Spotlight,0.09363051503896713,0.5309736728668213,0.37539583444595337,neutral,2025-04-29,2025,4
236,Article,Made In Usa Wheelbarrows Promoted By Trump Are Now Made In China,0.03691047802567482,0.016526155173778534,0.9465633034706116,positive,2025-04-29,2025,4
237,Article,Mastercard Gives Ai Agents The Ability To Shop On Your Behalf,0.0794694796204567,0.010865123942494392,0.9096654057502747,positive,2025-04-29,2025,4
238,Article,Meta Launches Standalone Ai App In Bid To Compete With Chatgpt,0.6948229670524597,0.011233326978981495,0.29394370317459106,negative,2025-04-29,2025,4
239,Article,Microsoft Msft And Amazon Amzn Capex In Focus Amid Potential Ai Pullback,0.036531247198581696,0.8264977931976318,0.13697098195552826,neutral,2025-04-29,2025,4
240,Article,Morningstar Billionaire Says Ai Finance Models Lag In Accuracy,0.05153413489460945,0.5569145679473877,0.39155134558677673,neutral,2025-04-29,2025,4
241,Article,Prosus Ceo Sees Shakeup Coming For Europe S Delivery Apps,0.29954370856285095,0.2351629137992859,0.46529343724250793,neutral,2025-04-29,2025,4
242,Article,Super Micro Plunges After Its Prelimary Results Miss Estimates,0.008769548498094082,0.9672403931617737,0.023990029469132423,neutral,2025-04-29,2025,4
243,Article,Chinese Ai Stocks Advance After Xi Jinping S Incubator Visit,0.5099940896034241,0.1930709332227707,0.2969350218772888,negative,2025-04-30,2025,4
244,Article,Cloud Startup Cast Ai Gets 108 Million In Softbank Led Round,0.29307153820991516,0.009760870598256588,0.6971676349639893,positive,2025-04-30,2025,4
245,Article,Duolingo More Than Doubles Courses As Ai First Push Draws Heat,0.0912313312292099,0.022771872580051422,0.8859968185424805,positive,2025-04-30,2025,4
246,Article,Google Hopes For Gemini Deal For Apple Ai This Year Ceo Pichai Says,0.4216950237751007,0.009243607521057129,0.5690613985061646,positive,2025-04-30,2025,4
247,Article,Google Places Ads Inside Chatbot Conversations With Ai Startups,0.01934843882918358,0.042041629552841187,0.9386098980903625,positive,2025-04-30,2025,4
248,Article,Grindr Pivots To Anthropic Amazon To Power Ai Wingman Feature,0.10139372199773788,0.01395838987082243,0.8846478462219238,positive,2025-04-30,2025,4
249,Article,Meta Quarterly Revenue Beats Estimates On Advertising Stability,0.3780878484249115,0.07229121029376984,0.5496209263801575,positive,2025-04-30,2025,4
250,Article,Microsoft Posts Strong Revenue Growth On Cloud Unit Expansion,0.9560455083847046,0.012849854305386543,0.031104685738682747,negative,2025-04-30,2025,4
251,Article,Nvidia Ceo Says Trump Should Revise Rules For Ai Chip Exports,0.037429120391607285,0.14712472259998322,0.815446138381958,positive,2025-04-30,2025,4
252,Article,Nvidia Gets Rare Sell Rating As Seaport Says Ai Fully Priced In,0.8445839285850525,0.011181440204381943,0.14423461258411407,negative,2025-04-30,2025,4
253,Article,Openai Rolls Back Gpt 4O Update That Made Chatgpt Fawning Disingenuous,0.03288022801280022,0.8545809984207153,0.11253872513771057,neutral,2025-04-30,2025,4
254,Article,Samsung S Chips Business Beats Estimates After Stockpiling Push,0.9303261637687683,0.020471690222620964,0.04920211806893349,negative,2025-04-30,2025,4
255,Article,Taiwan S Economy Beats Estimates On Pre Tariff Export Rush,0.8732631802558899,0.0525946170091629,0.074142225086689,negative,2025-04-30,2025,4
256,Article,Tech S Biggest Names Meet With Lawmakers For National Security Summit,0.06770233809947968,0.04084181413054466,0.8914558291435242,positive,2025-04-30,2025,4
257,Article,Visa Ceo Says Ai Shopping To Push Advertising Payments To Adapt,0.9055806994438171,0.012488923035562038,0.08193031698465347,negative,2025-04-30,2025,4
258,Article,Xiaomi Joins China Ai Game With Maiden Deepseek Like Model,0.21622948348522186,0.011798122897744179,0.7719724178314209,positive,2025-04-30,2025,4
259,Article,Altman Backed Startup Rolls Out Eyeball Scanning Tech Across Us,0.11866861581802368,0.009885134175419807,0.8714462518692017,positive,2025-01-05,2025,1
260,Article,Amazon Projects Profit That Misses Estimates On Trade Concerns,0.10585843771696091,0.8655827045440674,0.028558827936649323,neutral,2025-01-05,2025,1
261,Article,Apple China Sales Miss Estimates Marring Latest Earnings Report,0.018745368346571922,0.9469502568244934,0.03430432826280594,neutral,2025-01-05,2025,1
262,Article,Large Ai Projects Present 1 8 Trillion Pool For Private Credit,0.11597012728452682,0.012620956636965275,0.8714088797569275,positive,2025-01-05,2025,1
263,Article,Lightspeed Is Latest Firm To Shift Away From Classic Vc Model,0.1017589420080185,0.07419481128454208,0.82404625415802,positive,2025-01-05,2025,1
264,Article,Tesla Board In Spotlight After Cashing In 1 2 Billion With Musk,0.6919427514076233,0.08694012463092804,0.22111719846725464,negative,2025-01-05,2025,1
265,Article,Uae Abu Dhabi S Adq Plots Next Act After Assets Double In Four Years,0.46421125531196594,0.06368227303028107,0.4721064269542694,neutral,2025-01-05,2025,1
266,Article,Uncork Capital Raises 300 Million To Find The Next Poshmark Postmates,0.33550047874450684,0.010765844024717808,0.6537336111068726,positive,2025-01-05,2025,1
267,Article,Xcel Ceo Says Ai Power Needs Raise Prospect Of New Large Nuclear,0.20811598002910614,0.2894638180732727,0.50242018699646,positive,2025-01-05,2025,1
268,Article,Amazon Apple Earnings Show Tariffs Are Coming For Big Tech Too,0.3909699618816376,0.08005539327859879,0.5289746522903442,positive,2025-02-05,2025,2
269,Article,Apple Anthropic Team Up To Build Ai Powered Vibe Coding Platform,0.3881458640098572,0.00828272383660078,0.6035714149475098,positive,2025-02-05,2025,2
270,Article,Blue Owl Owned Stack Seeks 833 Million Loan For Asia Growth,0.21050907671451569,0.008770660497248173,0.7807202339172363,positive,2025-02-05,2025,2
271,Article,How An Israeli Hostage Negotiator Outsmarts Ransomware Hackers,0.08226126432418823,0.05089656263589859,0.8668422102928162,positive,2025-02-05,2025,2
272,Article,Klarna Founder S Vc Firm Sees Trump Energizing Europe On Climate,0.5652039051055908,0.009712247177958488,0.42508384585380554,negative,2025-02-05,2025,2
273,Article,Openai Can T Fend Off Musk S Fraud Claims In Restructuring Suit,0.07237803936004639,0.7385479807853699,0.18907403945922852,neutral,2025-02-05,2025,2
274,Article,Prosecutors May Widen Charges In Singapore Nvidia Fraud Case,0.039818041026592255,0.820925772190094,0.13925616443157196,neutral,2025-02-05,2025,2
275,Article,Google Can Train Search Ai With Web Content Even After Opt Out,0.2609037756919861,0.007805103901773691,0.7312911152839661,positive,2025-03-05,2025,3
276,Article,Uae Rolls Out Ai For Schoolkids In New Push For Sector Forefront,0.52818363904953,0.01935240626335144,0.4524639844894409,negative,2025-04-05,2025,4
277,Article,Ceo Of Andreessen Horowitz Backed Ai Startup 11X Steps Down,0.09349288791418076,0.0473356731235981,0.859171450138092,positive,2025-05-05,2025,5
278,Article,Fcc S Carr Calls For Spectrum Ai Leadership In China Race,0.27265664935112,0.01610185019671917,0.7112414836883545,positive,2025-05-05,2025,5
279,Article,Goldman Sees Buy The Dip Opportunity In Ai After Big Tech Earns,0.6247296333312988,0.02237280085682869,0.3528974950313568,negative,2025-05-05,2025,5
280,Article,Henry Blodget Business Insider Founder On Ai And Dot Coms,0.03525882959365845,0.046293724328279495,0.9184474945068359,positive,2025-05-05,2025,5
281,Article,Microsoft Said To Be Key Holdout For Openai Restructuring Plan,0.1102130115032196,0.017227815464138985,0.8725591897964478,positive,2025-05-05,2025,5
282,Article,Musk At Milken Says Ai Can Offset Losing Some Government Workers,0.9216526746749878,0.04096906632184982,0.03737828508019447,negative,2025-05-05,2025,5
283,Article,Palantir Calls Ai Demand Ravenous Boosts Revenue Guidance,0.7992807626724243,0.06093869358301163,0.13978049159049988,negative,2025-05-05,2025,5
284,Article,Servicenow Eyes 1 Billion Revenue For Ai Product By 2026,0.18596625328063965,0.008629541844129562,0.8054042458534241,positive,2025-05-05,2025,5
285,Article,Amd Arm Offer Window Into Ai Landscape Ahead Of Nvidia Nvda Earnings,0.3610163927078247,0.011555255390703678,0.6274283528327942,positive,2025-06-05,2025,6
286,Article,Amd Gives Strong Forecast In Sign It S Gaining Market Share,0.9461848139762878,0.013122156262397766,0.04069307819008827,negative,2025-06-05,2025,6
287,Article,Blackrock Citi Ceos To Visit Saudi Arabia Along With Trump,0.1117057353258133,0.014859650284051895,0.8734346628189087,positive,2025-06-05,2025,6
288,Article,China S Pony Ai Is Uber S Latest Robotaxi Partner In Middle East,0.24281316995620728,0.006684072315692902,0.7505027651786804,positive,2025-06-05,2025,6
289,Article,Developing Nations Expect Ai Productivity Boost Soon Un Finds,0.9307395219802856,0.01515056099742651,0.05410991236567497,negative,2025-06-05,2025,6
290,Article,General Catalyst Co Leads Ai Funding Deal Valuing Parloa At 1 Billion,0.6611716747283936,0.008098985999822617,0.33072933554649353,negative,2025-06-05,2025,6
291,Article,Google Reserves Best Search Data For Gemini Not Rival Ai Apps,0.2220333367586136,0.00985823106020689,0.7681084275245667,positive,2025-06-05,2025,6
292,Article,Microsoft Debuts Lower End Surface Devices To Push Ai Tools,0.2795000374317169,0.06904364377260208,0.651456356048584,positive,2025-06-05,2025,6
293,Article,Mideast Titans Step Back From Ai Model Race As Us China Dominate,0.14802183210849762,0.10143011063337326,0.7505480051040649,positive,2025-06-05,2025,6
294,Article,Musk S Lawyer Says Openai Restructuring Update Changes Nothing,0.03442290052771568,0.1767764836549759,0.7888005971908569,positive,2025-06-05,2025,6
295,Article,Nvidia Ceo Says China Ai Market Is On Course To Hit 50 Billion,0.8862559199333191,0.03431130200624466,0.07943276315927505,negative,2025-06-05,2025,6
296,Article,Openai Reaches Agreement To Buy Startup Windsurf For 3 Billion,0.7951400279998779,0.008446884341537952,0.19641312956809998,negative,2025-06-05,2025,6
297,Article,Openai S For Profit Overhaul Is Far From Being A Done Deal,0.08400576561689377,0.09146944433450699,0.8245247602462769,positive,2025-06-05,2025,6
298,Article,Softbank Backed Oaknorth Partners With Openai To Expand Ai Uses,0.800963282585144,0.006271448917686939,0.1927652359008789,negative,2025-06-05,2025,6
299,Article,Apple Working To Move To Ai Search In Browser Amid Google Fallout,0.1977076232433319,0.01191782858222723,0.7903744578361511,positive,2025-07-05,2025,7
300,Article,Behind The Us Deepfake Legislation That May Become Law Podcast,0.06629318743944168,0.01795690879225731,0.9157499074935913,positive,2025-07-05,2025,7
301,Article,France S Mistral Releases Ai Model Tailored For Businesses,0.11962322890758514,0.010527446866035461,0.8698493838310242,positive,2025-07-05,2025,7
302,Article,Legrand Saw Outstanding Data Center Growth Amid Ai Boom,0.9455889463424683,0.021360203623771667,0.033050816506147385,negative,2025-07-05,2025,7
303,Article,Musk S Xai To Use Tesla Batteries At Memphis Supercomputer,0.14426596462726593,0.008452972397208214,0.8472810983657837,positive,2025-07-05,2025,7
304,Article,Ntt Eyes 20 Billion Tender Offer For Data Unit In Ai Bid Nikkei,0.1546461433172226,0.01015332993119955,0.8352005481719971,positive,2025-07-05,2025,7
305,Article,Openai Aims To Help More Countries Build Out Ai Infrastructure,0.6057116985321045,0.007848350331187248,0.3864399194717407,negative,2025-07-05,2025,7
306,Article,South Korea S Han Vows To Create Ai Ministry To Catch Up In Race,0.43471094965934753,0.011342350393533707,0.5539467334747314,positive,2025-07-05,2025,7
307,Article,Trump To Rescind Global Chip Curbs Amid Ai Restrictions Debate,0.27461421489715576,0.5317867398262024,0.19359910488128662,neutral,2025-07-05,2025,7
308,Article,Apple Is Developing Specialized Chips For Glasses New Macs And Ai Servers,0.29321062564849854,0.007825199514627457,0.6989642381668091,positive,2025-08-05,2025,8
309,Article,Canada To Build Small Nuclear Reactor In First For G7 Power,0.2258363962173462,0.008701954036951065,0.7654616832733154,positive,2025-08-05,2025,8
310,Article,Klarna Turns From Ai To Real Person Customer Service,0.0659896582365036,0.016464926302433014,0.9175454378128052,positive,2025-08-05,2025,8
311,Article,Maybe Ai Slop Is Killing The Internet After All,0.03526061773300171,0.28009292483329773,0.6846463680267334,positive,2025-08-05,2025,8
312,Article,Meta Taps New Head Of Ai Lab After Staffer S Return From Google,0.06222716346383095,0.03176455572247505,0.9060083627700806,positive,2025-08-05,2025,8
313,Article,Musk Hits Back At Openai S Claim He S On Quest To Harm Startup,0.13972148299217224,0.5344386100769043,0.32583990693092346,neutral,2025-08-05,2025,8
314,Article,Openai Recruits Instacart Ceo Fidji Simo To Lead App Development,0.09220440685749054,0.009059635922312737,0.8987359404563904,positive,2025-08-05,2025,8
315,Article,Openai Why Nonprofit Wants To Create A Public Benefit Corporation Or Pbc,0.04457422345876694,0.016292549669742584,0.9391331672668457,positive,2025-08-05,2025,8
316,Article,Org Charts Of Ai Startups Are Built To Stay Small Flexible,0.040826041251420975,0.05629175901412964,0.9028822183609009,positive,2025-08-05,2025,8
317,Article,Salesforce Kick Starts 500 Million Saudi Ai Push With New Hire,0.47969335317611694,0.017512282356619835,0.5027943849563599,positive,2025-08-05,2025,8
318,Article,Tech Ai Company Chiefs Urge Senators To Tone Down Regulations,0.033598583191633224,0.6832671761512756,0.28313422203063965,neutral,2025-08-05,2025,8
319,Article,Us Productivity Drops For First Time Since 2022 As Output Fell,0.013327808119356632,0.9684543013572693,0.018217768520116806,neutral,2025-08-05,2025,8
320,Article,X Blocks Jailed Turkish Mayor S Page After Opposition Protests,0.0445319265127182,0.6375629305839539,0.3179051876068115,neutral,2025-08-05,2025,8
321,Article, Genshin Impact Creator Dives Into Ai For Growth Beyond Games,0.2691774368286133,0.009708006866276264,0.7211145758628845,positive,2025-09-05,2025,9
322,Article,Alphabet Shares Take 120 Billion Blow As Search Warnings Blare,0.02280270680785179,0.8062268495559692,0.17097048461437225,neutral,2025-09-05,2025,9
323,Article,At Openai Fidji Simo To Bring Lessons From Instacart And Meta,0.24019725620746613,0.008884096518158913,0.7509186267852783,positive,2025-09-05,2025,9
324,Article,Ex Northvolt Ceo Gets New Funds For Ai Startup In Manufacturing,0.34069859981536865,0.01536825392395258,0.6439331769943237,positive,2025-09-05,2025,9
325,Article,Ex Palantir Adviser To Keep Spacex Openai Stakes In Trump Role,0.07431328296661377,0.01294917892664671,0.9127374887466431,positive,2025-09-05,2025,9
326,Article,Extreme Heat Risks Summer Power Shortages Warns Largest Us Grid,0.02110430970788002,0.8580850958824158,0.12081058323383331,neutral,2025-09-05,2025,9
327,Article,How The Google Antitrust Trial Is Already Changing Online Search,0.024569546803832054,0.1005634143948555,0.8748670220375061,positive,2025-09-05,2025,9
328,Article,Tesla Supplier Panasonic To Slash 10 000 Jobs In Big Overhaul,0.010942946188151836,0.965765118598938,0.02329189144074917,neutral,2025-09-05,2025,9
329,Article,Tsmc April Sales Surge After Us Tariffs Spur Device Rush Orders,0.8724391460418701,0.09682966768741608,0.030731206759810448,negative,2025-09-05,2025,9
330,Article,Elton John Dua Lipa Urge Uk To Rethink Ai Copyright Plans,0.1557231992483139,0.11544819921255112,0.7288286089897156,positive,2025-10-05,2025,10
331,Article,Us Inflation Starting To Stir As Trump Tariff Threat Looms,0.44034576416015625,0.3137563169002533,0.24589790403842926,neutral,2025-10-05,2025,10
332,Article,Openai Microsoft In Talks To Reset High Stakes Partnership Ft,0.21721002459526062,0.01154735404998064,0.771242618560791,positive,2025-11-05,2025,11
333,Article,Ai Drug Firm Metis Is Said Consider 200 Million Hong Kong Ipo,0.15682856738567352,0.010897298343479633,0.8322741985321045,positive,2025-12-05,2025,12
334,Article,Ai Search Startup Perplexity Nears Funding At 14 Billion Value,0.13495758175849915,0.026687607169151306,0.838354766368866,positive,2025-12-05,2025,12
335,Article,Amazon Backed Scale Ai Plans Middle East Expansion With New Saudi Arabia Office,0.20865298807621002,0.00765636470168829,0.7836906909942627,positive,2025-12-05,2025,12
336,Article,Apple Plans Ai Powered Battery Management Mode For Devices In Ios 19,0.11009436100721359,0.009674392640590668,0.8802312016487122,positive,2025-12-05,2025,12
337,Article,Golub Backed Saudi Firm Starts Ai Fund To Drive Us Mideast Ties,0.443528413772583,0.016753176227211952,0.5397183299064636,positive,2025-12-05,2025,12
338,Article,Saudi Arabia Launches New Ai Firm Ahead Of Donald Trump S Visit,0.27962926030158997,0.012455664575099945,0.7079151272773743,positive,2025-12-05,2025,12
339,Article,Softbank Stargate Venture With Openai Hits Snags On Tariff Fears,0.034936949610710144,0.9291329383850098,0.035930078476667404,neutral,2025-12-05,2025,12
340,Article,State Ai Regulation Ban Tucked Into Republican Tax Fiscal Bill,0.08341261744499207,0.31841036677360535,0.5981770157814026,positive,2025-12-05,2025,12
341,Article,Ai Boom Helps Score 12 Billion Deal For Little Known Ls Power,0.7334713339805603,0.013213000260293484,0.2533157467842102,negative,2025-05-13,2025,5
342,Article,Bytes Ceo Says Microsoft Partners Will Be Key In Uk S Ai Push,0.2706967890262604,0.006744487211108208,0.7225586771965027,positive,2025-05-13,2025,5
343,Article,Google Backs Saudi Ai Fund As Trump Mbs Tout New Investments,0.44969886541366577,0.01956644281744957,0.5307347178459167,positive,2025-05-13,2025,5
344,Article,Intel Certifies Shell Lubricant For Cooling Ai Data Centers,0.1055445522069931,0.009307751432061195,0.8851476311683655,positive,2025-05-13,2025,5
345,Article,Norway Wealth Fund S Use Of Ai Triggers Hiring Freeze Ceo Says,0.010315360501408577,0.9529196619987488,0.03676494210958481,neutral,2025-05-13,2025,5
346,Article,Nvidia Amd Humain All The Ai Related Deals From Trump S Mideast Trip,0.07514331489801407,0.017743967473506927,0.9071126580238342,positive,2025-05-13,2025,5
347,Article,Nvidia To Send Chips To Saudi S Humain For Ai Data Centers,0.11938504129648209,0.010858096182346344,0.869756817817688,positive,2025-05-13,2025,5
348,Article,Openai Weighs Uae Data Center Deal As Trump Set To Visit,0.18018081784248352,0.01760762557387352,0.802211582660675,positive,2025-05-13,2025,5
349,Article,Samsung Agrees To Acquire Germany S Flaktgroup For 1 5 Billion,0.1330142617225647,0.010245267301797867,0.8567404747009277,positive,2025-05-13,2025,5
350,Article,Samsung In Talks To Buy Flaktgroup In 1 5 Billion Plus Deal,0.11660032719373703,0.009752927348017693,0.8736467957496643,positive,2025-05-13,2025,5
351,Article,Saudi Arabia Amd Plan 10 Billion Ai Deployment Of Ai Gear,0.3861084580421448,0.010031970217823982,0.603859543800354,positive,2025-05-13,2025,5
352,Article,Saudi King In Waiting Marks Ascent With Gilded Welcome For Trump,0.2818329632282257,0.02061699517071247,0.6975499987602234,positive,2025-05-13,2025,5
353,Article,Softbank Backs Openai Reform Plan To Keep Nonprofit In Control,0.531216025352478,0.0472683310508728,0.421515554189682,negative,2025-05-13,2025,5
354,Article,Softbank Profit Jumps Helped By Boost From Ai Resilience,0.9019030332565308,0.0558309368789196,0.04226605221629143,negative,2025-05-13,2025,5
355,Article,Trump To Rewrite Ai Chip Curbs Reviled By Nvidia And Us Allies,0.17592652142047882,0.5493215322494507,0.2747519314289093,neutral,2025-05-13,2025,5
356,Article,Us Firm Global Ai Secures Saudi Investment Worth Billions,0.8435647487640381,0.011150515638291836,0.1452847272157669,negative,2025-05-13,2025,5
357,Article,Us To Boost Saudi Access To Ai Chips Even As China Issues Linger,0.9433152079582214,0.013794860802590847,0.042889922857284546,negative,2025-05-13,2025,5
